result_type,experiment_id,target,condition,model,prediction_variant,metric,mean,sample_std,minimum,maximum,n_seeds,n_numeric_values,source_git_shas,artifact_roots,source_run_ids,manifest_sha256s,alpha
point,C01,FD001,primary,ridge,raw,mae,14.868719223481909,0.4015567127563842,14.534084883070147,15.520629605044277,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,ridge,raw,nasa_score,597.6902165197032,42.0160328458019,548.2030888670612,656.7451446483229,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,ridge,raw,rmse,19.053363899566442,0.658337876174575,18.48038572847197,20.116943049074276,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C01,FD001,primary,ridge,raw,signed_error,-0.24601640885255954,1.6596279264317257,-2.480058848241517,1.9195463221298428,5,5,2be1b54b55316be988cc9a21c5c6acf6294882a5,outputs/c01_hardened,C01_2be1b54b5531_seed_101|C01_2be1b54b5531_seed_13|C01_2be1b54b5531_seed_137|C01_2be1b54b5531_seed_37|C01_2be1b54b5531_seed_73,24a8d256f1501334a265567102faf3c1f44160198b4356a4ffb2cb6583624a4f|3ab3d18ac655c59359338678a72c4a45b53c621149d79346fd845069b81772b2|3f282d374345005e8612fc85667395954bfa3906596dadf34abef4c2af0eb3f1|903611b974210b16e91683c1d9c1a6483a53d4e25c5ad529365519937973ed39|a9355fd94d2ce84839357b8ab38edc6ae35e76d07bb77ca1a03c10419976af51,
point,C02,FD001,primary,hist_gradient_boosting,clipped,mae,12.501927354788075,0.25219845314939315,12.313370795760061,12.936307245117574,5,5,319975dc35d27f4edba0be75ccef69cb92077127,outputs/c02_final_review_319975d,C02_319975dc35d2_seed_101|C02_319975dc35d2_seed_13|C02_319975dc35d2_seed_137|C02_319975dc35d2_seed_37|C02_319975dc35d2_seed_73,173c7c6015ef10ccac339fcd5466a29de1f7adf67a7ef554e967c34bfe8fa28e|536c1461374bad8862ab1d77b3e674813d9dbb273d08748a9a6f617ca477a771|569404e36c7a8a6169e85db0470a213cb734c1c7afd0556f4b129a180a6493be|5f4a5052cf528dbe40eee83320e2c57b04f876b9f51959d7c3bd20f9d4a93b46|b391e6f4aaef88de3a6cd942787c0147784a3d78a639a0d29966320343cd8a56,
point,C02,FD001,primary,hist_gradient_boosting,clipped,nasa_score,417.9741675831171,47.74796513581597,384.8227758548457,501.67496445920347,5,5,319975dc35d27f4edba0be75ccef69cb92077127,outputs/c02_final_review_319975d,C02_319975dc35d2_seed_101|C02_319975dc35d2_seed_13|C02_319975dc35d2_seed_137|C02_319975dc35d2_seed_37|C02_319975dc35d2_seed_73,173c7c6015ef10ccac339fcd5466a29de1f7adf67a7ef554e967c34bfe8fa28e|536c1461374bad8862ab1d77b3e674813d9dbb273d08748a9a6f617ca477a771|569404e36c7a8a6169e85db0470a213cb734c1c7afd0556f4b129a180a6493be|5f4a5052cf528dbe40eee83320e2c57b04f876b9f51959d7c3bd20f9d4a93b46|b391e6f4aaef88de3a6cd942787c0147784a3d78a639a0d29966320343cd8a56,
point,C02,FD001,primary,hist_gradient_boosting,clipped,rmse,16.018674267682496,0.3569510070848786,15.57096036136792,16.408302836831606,5,5,319975dc35d27f4edba0be75ccef69cb92077127,outputs/c02_final_review_319975d,C02_319975dc35d2_seed_101|C02_319975dc35d2_seed_13|C02_319975dc35d2_seed_137|C02_319975dc35d2_seed_37|C02_319975dc35d2_seed_73,173c7c6015ef10ccac339fcd5466a29de1f7adf67a7ef554e967c34bfe8fa28e|536c1461374bad8862ab1d77b3e674813d9dbb273d08748a9a6f617ca477a771|569404e36c7a8a6169e85db0470a213cb734c1c7afd0556f4b129a180a6493be|5f4a5052cf528dbe40eee83320e2c57b04f876b9f51959d7c3bd20f9d4a93b46|b391e6f4aaef88de3a6cd942787c0147784a3d78a639a0d29966320343cd8a56,
point,C02,FD001,primary,hist_gradient_boosting,clipped,signed_error,2.318658408624773,1.9234082721513976,0.20486603041940085,4.6857650849531005,5,5,319975dc35d27f4edba0be75ccef69cb92077127,outputs/c02_final_review_319975d,C02_319975dc35d2_seed_101|C02_319975dc35d2_seed_13|C02_319975dc35d2_seed_137|C02_319975dc35d2_seed_37|C02_319975dc35d2_seed_73,173c7c6015ef10ccac339fcd5466a29de1f7adf67a7ef554e967c34bfe8fa28e|536c1461374bad8862ab1d77b3e674813d9dbb273d08748a9a6f617ca477a771|569404e36c7a8a6169e85db0470a213cb734c1c7afd0556f4b129a180a6493be|5f4a5052cf528dbe40eee83320e2c57b04f876b9f51959d7c3bd20f9d4a93b46|b391e6f4aaef88de3a6cd942787c0147784a3d78a639a0d29966320343cd8a56,
point,C02,FD001,primary,hist_gradient_boosting,raw,mae,13.571927354788073,0.25219845314939315,13.383370795760062,14.006307245117574,5,5,319975dc35d27f4edba0be75ccef69cb92077127,outputs/c02_final_review_319975d,C02_319975dc35d2_seed_101|C02_319975dc35d2_seed_13|C02_319975dc35d2_seed_137|C02_319975dc35d2_seed_37|C02_319975dc35d2_seed_73,173c7c6015ef10ccac339fcd5466a29de1f7adf67a7ef554e967c34bfe8fa28e|536c1461374bad8862ab1d77b3e674813d9dbb273d08748a9a6f617ca477a771|569404e36c7a8a6169e85db0470a213cb734c1c7afd0556f4b129a180a6493be|5f4a5052cf528dbe40eee83320e2c57b04f876b9f51959d7c3bd20f9d4a93b46|b391e6f4aaef88de3a6cd942787c0147784a3d78a639a0d29966320343cd8a56,
point,C02,FD001,primary,hist_gradient_boosting,raw,nasa_score,470.5420928158272,43.494774247302786,432.24297923018287,540.0344490575861,5,5,319975dc35d27f4edba0be75ccef69cb92077127,outputs/c02_final_review_319975d,C02_319975dc35d2_seed_101|C02_319975dc35d2_seed_13|C02_319975dc35d2_seed_137|C02_319975dc35d2_seed_37|C02_319975dc35d2_seed_73,173c7c6015ef10ccac339fcd5466a29de1f7adf67a7ef554e967c34bfe8fa28e|536c1461374bad8862ab1d77b3e674813d9dbb273d08748a9a6f617ca477a771|569404e36c7a8a6169e85db0470a213cb734c1c7afd0556f4b129a180a6493be|5f4a5052cf528dbe40eee83320e2c57b04f876b9f51959d7c3bd20f9d4a93b46|b391e6f4aaef88de3a6cd942787c0147784a3d78a639a0d29966320343cd8a56,
