experiment_id,target,condition,seed,run_id,artifact_root,source_git_sha,manifest_sha256,predictions_sha256,metrics_sha256,model,prediction_variant,metric,value,metric_status,n_endpoints,stored_metric_match
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,ridge,raw,rmse,97779445069.64491,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,ridge,raw,mae,27011705390.113995,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,ridge,raw,signed_error,-24424720679.317616,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,ridge,raw,nasa_score,PENDING,nonfinite_on_raw_support,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,ridge,clipped,rmse,50.5289364926238,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,ridge,clipped,mae,35.13979797900625,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,ridge,clipped,signed_error,-1.5852751547131156,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,ridge,clipped,nasa_score,749729.1982142796,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,hist_gradient_boosting,raw,rmse,24.94444298529413,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,hist_gradient_boosting,raw,mae,19.173389277931072,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,hist_gradient_boosting,raw,signed_error,10.464589045849795,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,hist_gradient_boosting,raw,nasa_score,3725.295273298767,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,hist_gradient_boosting,clipped,rmse,23.804714272858117,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,hist_gradient_boosting,clipped,mae,17.61338927793107,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,hist_gradient_boosting,clipped,signed_error,12.024589045849794,reconstructed,100,PENDING
C05,FD003,primary,101,C05_FD003_0cfbe6357863_seed_101,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,b514239b17d8c782e8fc9717591c9d6b8130e7089f536fa1d841866d41866542,d2b9527195e831d90f7205bd10b850d8678e4e905b9917af63c2d43ef9f6fef1,f3e22720eca0168d56c8b6914d6b2c4655f85c9e5e06641fd8336a18ff9706de,hist_gradient_boosting,clipped,nasa_score,3658.9358947277005,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,mean,raw,rmse,42.984335552253555,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,mean,raw,mae,36.44778808160632,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,mean,raw,signed_error,11.578234013386016,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,mean,raw,nasa_score,31570.94281409137,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,mean,clipped,rmse,41.31096214070175,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,mean,clipped,mae,34.887788081606324,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,mean,clipped,signed_error,13.138234013386013,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,mean,clipped,nasa_score,31146.212650104128,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,ridge,raw,rmse,15832701046.632275,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,ridge,raw,mae,4394165028.883185,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,ridge,raw,signed_error,-2634940686.0140977,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,ridge,raw,nasa_score,PENDING,nonfinite_on_raw_support,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,ridge,clipped,rmse,47.878707619242725,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,ridge,clipped,mae,32.91489387262052,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,ridge,clipped,signed_error,9.219717996380645,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,ridge,clipped,nasa_score,884906.5048521913,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,hist_gradient_boosting,raw,rmse,25.63725699965351,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,hist_gradient_boosting,raw,mae,20.398788342472574,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,hist_gradient_boosting,raw,signed_error,11.115425708525864,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,hist_gradient_boosting,raw,nasa_score,3200.315566154883,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,hist_gradient_boosting,clipped,rmse,24.543161308118567,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,hist_gradient_boosting,clipped,mae,18.83878834247258,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,hist_gradient_boosting,clipped,signed_error,12.675425708525863,reconstructed,100,PENDING
C05,FD003,primary,137,C05_FD003_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ca1794ba628bebb8ae304a79b285fc8165758b95665cb7568c0d758e008827b0,54b74b220e1f84df180f5c2c9ddd28dd0a3a4d59d98b85bd3462e13f06dfc8c7,8637e9f98b9091da48937bc8e295bfcf79f784c0ca8a6f36f5792e3f070c146c,hist_gradient_boosting,clipped,nasa_score,3147.4145435306646,reconstructed,100,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,mean,raw,rmse,54.537551850288985,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,mean,raw,mae,46.50695742260502,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,mean,raw,signed_error,-1.224963435443253,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,mean,raw,nasa_score,122812.4468002112,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,mean,clipped,rmse,43.62521102899912,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,mean,clipped,mae,37.81340903550825,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,mean,clipped,signed_error,7.468584951653569,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,mean,clipped,nasa_score,77751.45934099765,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,ridge,raw,rmse,27099358378485.957,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,ridge,raw,mae,21541060304385.816,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,ridge,raw,signed_error,2113529002039.1301,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,ridge,raw,nasa_score,PENDING,nonfinite_on_raw_support,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,ridge,clipped,rmse,77.38875991570302,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,ridge,clipped,mae,62.49596774193548,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,ridge,clipped,signed_error,-13.34274193548387,reconstructed,248,PENDING
C05,FD004,primary,13,C05_FD004_0cfbe6357863_seed_13,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,ece69655425f6c4f59916b506149e3c555a0d53181cb1fa3d181f530984d5929,4ff71ca05556519d84b4df26f6ce74ed4fa3f3d4593794d6c7441b9bf4e4d3c3,d9ebc5e62f3a6f37340b41879c14324aeb5dadad83e63844777fbc3c8eea96e6,ridge,clipped,nasa_score,2615067.7839836227,reconstructed,248,PENDING
