experiment_id,target,condition,seed,run_id,artifact_root,source_git_sha,manifest_sha256,predictions_sha256,metrics_sha256,model,alpha,metric,value,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_resamples,bootstrap_confidence_level,target_scale,n_endpoints,stored_metric_match,n_cal,requested_rank_min,requested_rank_max,effective_rank_min,effective_rank_max,finite_rank_attainable_fraction,unattainable_rank_fraction,quantile_regime,unattainable_rank_policy,n_distinct_quantiles
C05,FD004,primary,137,C05_FD004_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,74f3fe21cd7921bd1b149d277454d338f86f0043357111c94ac9bc955fc25124,e0d11f1f7fd6b9ea7c86ba6442a48ce60d2b81c6f1cc731cf36ceabfc7d6f948,455bc6ef386362d3868191653d2efe8d9ea4c962a5bda0ff47859db255bfb355,hist_gradient_boosting,0.1,normalized_interval_score,2.1519732732239962,1.9133653376743045,2.396436307935233,2000,0.95,125.0,248,True,20,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,weighted_pointwise_not_integer_ranked,not_applicable_to_weighted_quantile,1
C05,FD004,primary,137,C05_FD004_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,74f3fe21cd7921bd1b149d277454d338f86f0043357111c94ac9bc955fc25124,e0d11f1f7fd6b9ea7c86ba6442a48ce60d2b81c6f1cc731cf36ceabfc7d6f948,455bc6ef386362d3868191653d2efe8d9ea4c962a5bda0ff47859db255bfb355,hist_gradient_boosting,0.05,coverage,0.4879032258064516,0.4274193548387097,0.5524193548387096,2000,0.95,125.0,248,True,20,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,weighted_pointwise_not_integer_ranked,not_applicable_to_weighted_quantile,1
C05,FD004,primary,137,C05_FD004_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,74f3fe21cd7921bd1b149d277454d338f86f0043357111c94ac9bc955fc25124,e0d11f1f7fd6b9ea7c86ba6442a48ce60d2b81c6f1cc731cf36ceabfc7d6f948,455bc6ef386362d3868191653d2efe8d9ea4c962a5bda0ff47859db255bfb355,hist_gradient_boosting,0.05,mean_width,68.16806865763319,68.16806865763319,68.16806865763319,2000,0.95,125.0,248,True,20,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,weighted_pointwise_not_integer_ranked,not_applicable_to_weighted_quantile,1
C05,FD004,primary,137,C05_FD004_0cfbe6357863_seed_137,outputs/c05_final_bounded_0cfbe63,0cfbe6357863e5bffcf4b3223823d1323fd86b0a,74f3fe21cd7921bd1b149d277454d338f86f0043357111c94ac9bc955fc25124,e0d11f1f7fd6b9ea7c86ba6442a48ce60d2b81c6f1cc731cf36ceabfc7d6f948,455bc6ef386362d3868191653d2efe8d9ea4c962a5bda0ff47859db255bfb355,hist_gradient_boosting,0.05,normalized_interval_score,3.120363076044144,2.7163730112191375,3.5395295640058997,2000,0.95,125.0,248,True,20,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,weighted_pointwise_not_integer_ranked,not_applicable_to_weighted_quantile,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,mean,0.1,coverage,0.75,0.66,0.83,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,mean,0.1,mean_width,114.20705289672539,114.20705289672539,114.20705289672539,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,mean,0.1,normalized_interval_score,1.3508234838209652,1.1707080992055798,1.5569773299748115,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,mean,0.05,coverage,0.81,0.73,0.89,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,mean,0.05,mean_width,130.20705289672537,130.20705289672537,130.20705289672537,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,mean,0.05,normalized_interval_score,1.4385157915132731,1.2354388684363493,1.6755157915132728,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,ridge,0.1,coverage,0.96,0.92,0.99,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,ridge,0.1,mean_width,81.05856122835434,81.05856122835432,81.05856122835434,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,ridge,0.1,normalized_interval_score,0.6841479204252204,0.633042044509436,0.7522892229780169,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,ridge,0.05,coverage,0.96,0.92,0.99,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,ridge,0.05,mean_width,82.18645392402964,82.18645392402964,82.18645392402965,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,ridge,0.05,normalized_interval_score,0.7465036663179848,0.6494975730818409,0.8758453932963451,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,hist_gradient_boosting,0.1,coverage,0.99,0.97,1.0,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,hist_gradient_boosting,0.1,mean_width,85.97432616879152,85.97432616879152,85.97432616879152,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,hist_gradient_boosting,0.1,normalized_interval_score,0.6747196566152754,0.6613409705291655,0.7014770287874952,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,hist_gradient_boosting,0.05,coverage,0.99,0.97,1.0,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,hist_gradient_boosting,0.05,mean_width,89.13281086294332,89.13281086294332,89.13281086294332,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,13,C06_cap_130_c86eff420321_seed_13,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,b5bd104d48d60fcf78cbbf2cccd2a67fa063fcd8ea6ea1cd288bcf8acc0640cf,c3fd9d715c8e8f09a0e75dee984b79e80a25007195a25f7ab8a0e1e3ef36ff79,ec93b4121d1eccff8ce7e59550ba6e60d5f4b464d4cf653f9fe396f45541f6ca,hist_gradient_boosting,0.05,normalized_interval_score,0.7075351715884733,0.6856370066380255,0.7513315014893689,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,mean,0.1,coverage,0.81,0.73,0.88,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,mean,0.1,mean_width,126.86660314435443,126.86660314435443,126.86660314435443,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,mean,0.1,normalized_interval_score,1.3112815626488803,1.1727815626488804,1.4697815626488802,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,mean,0.05,coverage,0.81,0.73,0.88,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,mean,0.05,mean_width,130.86660314435443,130.86660314435443,130.86660314435443,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,mean,0.05,normalized_interval_score,1.5605123318796497,1.3235892549565726,1.8374354088027265,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,ridge,0.1,coverage,0.94,0.89,0.98,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,ridge,0.1,mean_width,74.55417736682477,74.55417736682477,74.55417736682477,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,ridge,0.1,normalized_interval_score,0.6131397426634617,0.5774307725666582,0.6651050466936564,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,ridge,0.05,coverage,0.95,0.91,0.99,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,ridge,0.05,mean_width,75.62750099122606,75.62750099122606,75.62750099122606,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,ridge,0.05,normalized_interval_score,0.6520804525394951,0.5862243123667383,0.7524499459982085,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,hist_gradient_boosting,0.1,coverage,0.94,0.89,0.98,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,hist_gradient_boosting,0.1,mean_width,69.62583041248787,69.62583041248787,69.62583041248787,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,hist_gradient_boosting,0.1,normalized_interval_score,0.6046551328199928,0.5498817291164299,0.6792987350385228,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,hist_gradient_boosting,0.05,coverage,0.96,0.92,0.99,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,hist_gradient_boosting,0.05,mean_width,78.44530796937025,78.44530796937023,78.44530796937025,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,37,C06_cap_130_c86eff420321_seed_37,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,6a510b808ad78c878fa52db43591333f7acc89ed09509ad30349b2746d1ded26,b25edfdecc0a0b367f0f080816a95fd3c3e5780d6624602fc01cec6d94df82e2,dba1f0c7129690f8efe1cd92e54699eeb764f3d75f7298495a8812a0f2887eba,hist_gradient_boosting,0.05,normalized_interval_score,0.6798338056334617,0.6115401885096617,0.7771176916746679,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,73,C06_cap_130_c86eff420321_seed_73,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,adecec46e432f6570cc4f3dfe7a7706fdf8d75dc5500d4e3a13da170d1fa0100,793f32b0d015b28d34ded21b5b0caf30e83c405cf2026dc6cfa99fa8ce422c95,f4a28b8d2172b497ec331b8c132eb3ab80a3c30992a3c617fd52ce57166bda88,mean,0.1,coverage,0.81,0.73,0.89,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,73,C06_cap_130_c86eff420321_seed_73,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,adecec46e432f6570cc4f3dfe7a7706fdf8d75dc5500d4e3a13da170d1fa0100,793f32b0d015b28d34ded21b5b0caf30e83c405cf2026dc6cfa99fa8ce422c95,f4a28b8d2172b497ec331b8c132eb3ab80a3c30992a3c617fd52ce57166bda88,mean,0.1,mean_width,124.83216669379777,124.83216669379777,124.83216669379777,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,73,C06_cap_130_c86eff420321_seed_73,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,adecec46e432f6570cc4f3dfe7a7706fdf8d75dc5500d4e3a13da170d1fa0100,793f32b0d015b28d34ded21b5b0caf30e83c405cf2026dc6cfa99fa8ce422c95,f4a28b8d2172b497ec331b8c132eb3ab80a3c30992a3c617fd52ce57166bda88,mean,0.1,normalized_interval_score,1.2956320514907522,1.1448628207215212,1.4602858976445985,2000,0.95,130.0,100,True,20,19,19,19,19,1.0,0.0,interior,finite_observed_order_statistic,1
C06,FD001,cap_130,73,C06_cap_130_c86eff420321_seed_73,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,adecec46e432f6570cc4f3dfe7a7706fdf8d75dc5500d4e3a13da170d1fa0100,793f32b0d015b28d34ded21b5b0caf30e83c405cf2026dc6cfa99fa8ce422c95,f4a28b8d2172b497ec331b8c132eb3ab80a3c30992a3c617fd52ce57166bda88,mean,0.05,coverage,0.88,0.81,0.94,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
C06,FD001,cap_130,73,C06_cap_130_c86eff420321_seed_73,outputs/c06_final_c86eff4,c86eff4203214cd7b64c5d908bb71cab69f7c555,adecec46e432f6570cc4f3dfe7a7706fdf8d75dc5500d4e3a13da170d1fa0100,793f32b0d015b28d34ded21b5b0caf30e83c405cf2026dc6cfa99fa8ce422c95,f4a28b8d2172b497ec331b8c132eb3ab80a3c30992a3c617fd52ce57166bda88,mean,0.05,mean_width,138.83216669379777,138.83216669379777,138.83216669379777,2000,0.95,130.0,100,True,20,20,20,20,20,1.0,0.0,max_statistic,finite_observed_order_statistic,1
